1	946654	0
1	17875688	1
1	55440395	2
1	81355116	0
1	110181867	0
1	114078319	0
1	215724881	0
1	235611718	0
1	242645040	0
2	365787	0
2	15692976	0
2	110968165	1
2	118874406	0
3	124624410	0
3	156635373	1
3	167762874	0
4	6021528	2
4	12932210	0
4	64902992	2
5	14877673	0
5	33832329	1
5	33832854	0
5	33835539	1
5	33835945	1
5	33835955	1
5	33839929	2
5	33844458	3
5	33848029	1
5	33849439	1
5	33849593	0
5	33858672	1
5	33859300	1
5	33881566	0
5	33881893	1
5	33883329	0
5	33899586	0
5	33921590	0
5	33926950	1
5	33928798	0
5	33932227	0
5	33932511	0
5	33933671	1
5	33933858	1
5	33935022	0
5	33935839	0
5	33936617	0
5	33938343	0
5	33940315	0
5	33940649	5
5	33940713	0
5	33944408	1
5	33944491	0
5	33946039	0
5	33946451	0
5	33946467	1
5	33948485	0
5	33950347	0
5	33951012	0
5	33951447	0
5	33951589	0
5	33952364	0
5	33954284	0
5	33956912	1
5	33958855	1
5	33960280	2
5	33960344	4
5	33962666	0
5	33966429	0
5	33967041	0
5	33968218	0
5	33968649	0
5	33969524	0
5	33975983	0
5	33980161	2
5	33992425	0
5	33994940	0
5	34000506	0
5	34035136	2
5	105193607	1
5	149813284	0
5	160448979	1
6	396322	0
6	19996578	0
6	31277013	1
6	32408584	0
6	32558999	0
6	33832564	0
6	167304909	0
6	170064063	1
7	4461166	1
7	56655754	0
7	150747296	5
8	23044056	0
8	69745596	0
8	80993299	0
8	102712671	0
8	104147254	0
8	115576320	2
8	127632711	1
9	12696500	0
9	16882919	0
9	16885020	0
9	20300846	0
9	79269046	0
9	95600211	0
10	9598582	0
10	117804633	0
10	117812893	1
11	11159319	0
11	88778357	0
11	88824824	0
11	88881157	0
11	89146748	4
11	89178529	1
11	89213899	0
11	89284794	1
11	89322394	0
11	90315732	0
12	87476313	0
12	88417913	0
12	102579440	0
12	130607422	1
13	112881819	2
14	27883926	0
15	24101306	5
15	27613263	0
15	27951892	0
15	27968705	0
15	27985102	0
15	27985173	0
15	27990628	0
15	28026566	0
15	28032794	0
15	28038296	3
15	28041262	2
15	28041323	0
15	28052912	0
15	28074503	0
15	28075516	0
15	28075819	0
15	28079301	0
15	28079663	0
15	28082690	0
15	28082761	0
15	28083620	0
15	28090675	2
15	28091805	1
15	28093568	0
15	28100786	0
15	28106231	0
15	28116224	0
15	28118914	2
15	28120473	2
15	28135373	0
15	28137614	0
15	28138420	0
15	28141481	3
15	28156195	0
15	28173940	0
15	28174016	0
15	28175207	1
15	28210655	0
15	28225698	0
15	28239854	2
15	28241589	1
15	28259971	10
15	28264022	0
15	28268159	2
15	28288420	0
15	28289409	0
15	28289632	1
15	28298007	0
15	28314865	0
15	28316061	1
15	28321240	0
15	28328681	0
15	28873639	0
15	28969514	3
15	29133734	1
15	32687901	0
15	36052590	1
15	47702909	2
15	48011914	0
15	48108003	0
15	48134288	0
15	48141298	0
15	48246830	1
15	48369246	3
15	48472746	0
16	70858348	1
16	80222545	0
16	89400033	1
16	89469481	3
16	89626692	1
16	89632353	5
16	89641630	0
16	89720933	0
16	89735545	0
16	89820842	0
16	89831489	0
16	89840472	0
16	89883823	3
16	89919437	0
16	89919511	0
16	89919684	1
16	89919710	0
16	89919737	0
16	89919747	0
16	89920139	5
16	89938286	4
16	89957795	0
16	89966048	0
18	61224837	0
18	75375516	2
19	3548234	22
19	3563985	0
19	3565602	0
20	34077943	0
20	34801858	0
22	32567061	0
22	47845113	0
22	50456592	0
