1	946654	4
1	17875688	0
1	55440395	28
1	81355116	34
1	110181867	13
1	114078319	28
1	215724881	23
1	235611718	18
1	242645040	0
2	365787	11
2	15692976	0
2	110968165	31
2	118874406	22
3	124624410	38
3	156635373	31
3	167762874	23
4	6021528	18
4	12932210	18
4	64902992	0
5	14877673	22
5	33832329	16
5	33832854	28
5	33835539	25
5	33835945	24
5	33835955	26
5	33839929	28
5	33844458	0
5	33848029	13
5	33849439	0
5	33849593	3
5	33858672	0
5	33859300	0
5	33881566	14
5	33881893	0
5	33883329	21
5	33899586	20
5	33921590	17
5	33926950	0
5	33928798	15
5	33932227	27
5	33932511	25
5	33933671	19
5	33933858	24
5	33935022	7
5	33935839	23
5	33936617	12
5	33938343	13
5	33940315	22
5	33940649	27
5	33940713	15
5	33944408	0
5	33944491	0
5	33946039	21
5	33946451	32
5	33946467	29
5	33948485	25
5	33950347	19
5	33951012	19
5	33951447	31
5	33951589	23
5	33952364	12
5	33954284	17
5	33956912	25
5	33958855	21
5	33960280	15
5	33960344	16
5	33962666	23
5	33966429	28
5	33967041	23
5	33968218	28
5	33968649	30
5	33969524	27
5	33975983	23
5	33980161	23
5	33992425	24
5	33994940	17
5	34000506	36
5	34035136	14
5	105193607	19
5	149813284	11
5	160448979	22
6	396322	27
6	19996578	14
6	31277013	5
6	32408584	21
6	32558999	3
6	33832564	11
6	167304909	0
6	170064063	9
7	4461166	31
7	56655754	0
7	150747296	7
8	23044056	0
8	69745596	26
8	80993299	18
8	102712671	17
8	104147254	0
8	115576320	33
8	127632711	14
9	12696500	29
9	16882919	4
9	16885020	12
9	20300846	30
9	79269046	36
9	95600211	23
10	9598582	0
10	117804633	20
10	117812893	16
11	11159319	31
11	88778357	0
11	88824824	0
11	88881157	24
11	89146748	0
11	89178529	17
11	89213899	27
11	89284794	0
11	89322394	0
11	90315732	0
12	87476313	34
12	88417913	0
12	102579440	0
12	130607422	21
13	112881819	28
14	27883926	26
15	24101306	16
15	27613263	24
15	27951892	26
15	27968705	12
15	27985102	20
15	27985173	25
15	27990628	17
15	28026566	20
15	28032794	33
15	28038296	18
15	28041262	25
15	28041323	16
15	28052912	24
15	28074503	25
15	28075516	22
15	28075819	26
15	28079301	22
15	28079663	22
15	28082690	23
15	28082761	25
15	28083620	37
15	28090675	16
15	28091805	23
15	28093568	8
15	28100786	20
15	28106231	11
15	28116224	15
15	28118914	48
15	28120473	24
15	28135373	34
15	28137614	38
15	28138420	0
15	28141481	9
15	28156195	20
15	28173940	11
15	28174016	18
15	28175207	29
15	28210655	29
15	28225698	21
15	28239854	14
15	28241589	5
15	28259971	23
15	28264022	10
15	28268159	33
15	28288420	29
15	28289409	21
15	28289632	14
15	28298007	11
15	28314865	0
15	28316061	0
15	28321240	29
15	28328681	20
15	28873639	0
15	28969514	0
15	29133734	1
15	32687901	0
15	36052590	18
15	47702909	30
15	48011914	23
15	48108003	18
15	48134288	14
15	48141298	32
15	48246830	24
15	48369246	18
15	48472746	3
16	70858348	0
16	80222545	17
16	89400033	6
16	89469481	14
16	89626692	21
16	89632353	22
16	89641630	8
16	89720933	13
16	89735545	15
16	89820842	0
16	89831489	25
16	89840472	12
16	89883823	0
16	89919437	22
16	89919511	16
16	89919684	10
16	89919710	20
16	89919737	16
16	89919747	19
16	89920139	6
16	89938286	9
16	89957795	8
16	89966048	0
18	61224837	25
18	75375516	16
19	3548234	8
19	3563985	13
19	3565602	0
20	34077943	0
20	34801858	21
22	32567061	6
22	47845113	0
22	50456592	0
