1	946654	35
1	17875688	29
1	55440395	40
1	81355116	18
1	110181867	14
1	114078319	29
1	215724881	40
1	235611718	24
1	242645040	27
2	365787	27
2	15692976	27
2	110968165	33
2	118874406	28
3	124624410	25
3	156635373	35
3	167762874	38
4	6021528	23
4	12932210	23
4	64902992	14
5	14877673	33
5	33832329	27
5	33832854	32
5	33835539	30
5	33835945	29
5	33835955	27
5	33839929	21
5	33844458	27
5	33848029	24
5	33849439	41
5	33849593	6
5	33858672	34
5	33859300	21
5	33881566	29
5	33881893	9
5	33883329	22
5	33899586	21
5	33921590	28
5	33926950	24
5	33928798	29
5	33932227	18
5	33932511	22
5	33933671	26
5	33933858	19
5	33935022	18
5	33935839	25
5	33936617	27
5	33938343	10
5	33940315	28
5	33940649	27
5	33940713	25
5	33944408	22
5	33944491	25
5	33946039	40
5	33946451	31
5	33946467	28
5	33948485	25
5	33950347	23
5	33951012	24
5	33951447	25
5	33951589	37
5	33952364	27
5	33954284	30
5	33956912	30
5	33958855	45
5	33960280	38
5	33960344	20
5	33962666	24
5	33966429	30
5	33967041	32
5	33968218	31
5	33968649	32
5	33969524	33
5	33975983	21
5	33980161	29
5	33992425	31
5	33994940	30
5	34000506	42
5	34035136	35
5	105193607	16
5	149813284	21
5	160448979	21
6	396322	38
6	19996578	23
6	31277013	27
6	32408584	20
6	32558999	22
6	33832564	19
6	167304909	26
6	170064063	17
7	4461166	33
7	56655754	31
7	150747296	20
8	23044056	25
8	69745596	40
8	80993299	21
8	102712671	35
8	104147254	25
8	115576320	22
8	127632711	26
9	12696500	45
9	16882919	26
9	16885020	18
9	20300846	41
9	79269046	31
9	95600211	21
10	9598582	22
10	117804633	19
10	117812893	49
11	11159319	30
11	88778357	32
11	88824824	26
11	88881157	29
11	89146748	39
11	89178529	32
11	89213899	26
11	89284794	36
11	89322394	30
11	90315732	37
12	87476313	25
12	88417913	28
12	102579440	28
12	130607422	17
13	112881819	28
14	27883926	20
15	24101306	26
15	27613263	21
15	27951892	19
15	27968705	20
15	27985102	20
15	27985173	17
15	27990628	28
15	28026566	27
15	28032794	31
15	28038296	38
15	28041262	26
15	28041323	29
15	28052912	27
15	28074503	12
15	28075516	24
15	28075819	32
15	28079301	28
15	28079663	26
15	28082690	37
15	28082761	25
15	28083620	26
15	28090675	33
15	28091805	31
15	28093568	21
15	28100786	36
15	28106231	19
15	28116224	22
15	28118914	35
15	28120473	32
15	28135373	40
15	28137614	48
15	28138420	42
15	28141481	24
15	28156195	28
15	28173940	28
15	28174016	33
15	28175207	23
15	28210655	27
15	28225698	21
15	28239854	22
15	28241589	23
15	28259971	24
15	28264022	13
15	28268159	31
15	28288420	33
15	28289409	16
15	28289632	27
15	28298007	23
15	28314865	35
15	28316061	85
15	28321240	36
15	28328681	34
15	28873639	18
15	28969514	33
15	29133734	30
15	32687901	24
15	36052590	26
15	47702909	21
15	48011914	31
15	48108003	13
15	48134288	25
15	48141298	40
15	48246830	37
15	48369246	32
15	48472746	33
16	70858348	18
16	80222545	30
16	89400033	17
16	89469481	18
16	89626692	20
16	89632353	31
16	89641630	10
16	89720933	31
16	89735545	21
16	89820842	45
16	89831489	17
16	89840472	26
16	89883823	14
16	89919437	33
16	89919511	29
16	89919684	28
16	89919710	31
16	89919737	32
16	89919747	35
16	89920139	14
16	89938286	32
16	89957795	18
16	89966048	33
18	61224837	31
18	75375516	25
19	3548234	16
19	3563985	24
19	3565602	19
20	34077943	28
20	34801858	30
22	32567061	34
22	47845113	37
22	50456592	23
