1	946654	11
1	17875688	15
1	55440395	16
1	81355116	17
1	110181867	9
1	114078319	11
1	215724881	12
1	235611718	16
1	242645040	17
2	365787	18
2	15692976	13
2	110968165	25
2	118874406	21
3	124624410	20
3	156635373	17
3	167762874	26
4	6021528	19
4	12932210	14
4	64902992	9
5	14877673	21
5	33832329	11
5	33832854	11
5	33835539	13
5	33835945	15
5	33835955	12
5	33839929	17
5	33844458	24
5	33848029	14
5	33849439	14
5	33849593	5
5	33858672	16
5	33859300	15
5	33881566	15
5	33881893	12
5	33883329	12
5	33899586	11
5	33921590	20
5	33926950	19
5	33928798	17
5	33932227	13
5	33932511	9
5	33933671	13
5	33933858	23
5	33935022	11
5	33935839	12
5	33936617	5
5	33938343	6
5	33940315	20
5	33940649	19
5	33940713	19
5	33944408	23
5	33944491	14
5	33946039	12
5	33946451	18
5	33946467	18
5	33948485	18
5	33950347	15
5	33951012	7
5	33951447	12
5	33951589	13
5	33952364	13
5	33954284	26
5	33956912	12
5	33958855	19
5	33960280	16
5	33960344	12
5	33962666	17
5	33966429	21
5	33967041	20
5	33968218	28
5	33968649	19
5	33969524	19
5	33975983	8
5	33980161	17
5	33992425	18
5	33994940	10
5	34000506	18
5	34035136	19
5	105193607	15
5	149813284	15
5	160448979	6
6	396322	21
6	19996578	11
6	31277013	16
6	32408584	13
6	32558999	29
6	33832564	15
6	167304909	20
6	170064063	6
7	4461166	18
7	56655754	36
7	150747296	17
8	23044056	27
8	69745596	23
8	80993299	19
8	102712671	18
8	104147254	16
8	115576320	27
8	127632711	16
9	12696500	20
9	16882919	23
9	16885020	14
9	20300846	12
9	79269046	14
9	95600211	14
10	9598582	14
10	117804633	15
10	117812893	24
11	11159319	21
11	88778357	22
11	88824824	23
11	88881157	14
11	89146748	19
11	89178529	15
11	89213899	17
11	89284794	23
11	89322394	16
11	90315732	24
12	87476313	18
12	88417913	15
12	102579440	21
12	130607422	14
13	112881819	14
14	27883926	19
15	24101306	14
15	27613263	15
15	27951892	18
15	27968705	17
15	27985102	11
15	27985173	19
15	27990628	24
15	28026566	11
15	28032794	15
15	28038296	17
15	28041262	10
15	28041323	17
15	28052912	24
15	28074503	13
15	28075516	12
15	28075819	18
15	28079301	13
15	28079663	15
15	28082690	18
15	28082761	12
15	28083620	17
15	28090675	9
15	28091805	15
15	28093568	12
15	28100786	22
15	28106231	10
15	28116224	16
15	28118914	23
15	28120473	20
15	28135373	16
15	28137614	16
15	28138420	21
15	28141481	9
15	28156195	19
15	28173940	13
15	28174016	14
15	28175207	18
15	28210655	18
15	28225698	12
15	28239854	22
15	28241589	23
15	28259971	19
15	28264022	12
15	28268159	26
15	28288420	15
15	28289409	15
15	28289632	14
15	28298007	14
15	28314865	23
15	28316061	23
15	28321240	11
15	28328681	12
15	28873639	15
15	28969514	16
15	29133734	14
15	32687901	16
15	36052590	17
15	47702909	22
15	48011914	7
15	48108003	17
15	48134288	12
15	48141298	20
15	48246830	22
15	48369246	15
15	48472746	12
16	70858348	14
16	80222545	21
16	89400033	11
16	89469481	9
16	89626692	20
16	89632353	16
16	89641630	11
16	89720933	8
16	89735545	17
16	89820842	13
16	89831489	20
16	89840472	12
16	89883823	12
16	89919437	18
16	89919511	17
16	89919684	15
16	89919710	17
16	89919737	19
16	89919747	20
16	89920139	9
16	89938286	12
16	89957795	7
16	89966048	16
18	61224837	20
18	75375516	12
19	3548234	13
19	3563985	12
19	3565602	10
20	34077943	16
20	34801858	19
22	32567061	13
22	47845113	17
22	50456592	11
